iso_code,continent,country,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,cid,Black_days
NLD,Europe,Netherlands,2020-03-06,188.0,60.0,1.0,1.0,10.742,6e-05,1e-06,1e-06,1133.0,11.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-07,265.0,77.0,1.0,0.0,15.141,7.7e-05,1e-06,0.0,1133.0,11.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-08,321.0,56.0,3.0,2.0,18.341,5.6e-05,3e-06,2e-06,1133.0,11.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-09,382.0,61.0,3.0,0.0,21.826,6.1e-05,3e-06,0.0,1133.0,11.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-10,503.0,121.0,4.0,1.0,28.74,0.000121,4e-06,1e-06,1133.0,20.83,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-11,603.0,100.0,5.0,1.0,34.454,0.0001,5e-06,1e-06,1133.0,20.83,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-12,804.0,201.0,5.0,0.0,45.938,0.000201,5e-06,0.0,1133.0,45.37,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-13,959.0,155.0,10.0,5.0,54.795,0.000155,1e-05,5e-06,1133.0,53.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-14,1135.0,176.0,12.0,2.0,64.851,0.000176,1.2e-05,2e-06,1133.0,53.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-15,1413.0,278.0,20.0,8.0,80.735,0.000278,2e-05,8e-06,1133.0,53.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-16,1705.0,292.0,24.0,4.0,97.419,0.000292,2.4e-05,4e-06,1133.0,61.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-17,2051.0,346.0,43.0,19.0,117.189,0.000346,4.3e-05,1.9e-05,1133.0,61.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-18,2460.0,409.0,58.0,15.0,140.558,0.000409,5.8e-05,1.5e-05,1133.0,61.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-19,2994.0,534.0,76.0,18.0,171.069,0.000534,7.6e-05,1.8e-05,1133.0,61.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-20,3632.0,638.0,106.0,30.0,207.523,0.000638,0.000106,3e-05,1133.0,61.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-21,4205.0,573.0,136.0,30.0,240.262,0.000573,0.000136,3e-05,1133.0,61.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-22,4750.0,545.0,179.0,43.0,271.402,0.000545,0.000179,4.3e-05,1133.0,61.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-23,5562.0,812.0,213.0,34.0,317.798,0.000812,0.000213,3.4e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-24,6414.0,852.0,276.0,63.0,366.479,0.000852,0.000276,6.3e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-25,7434.0,1020.0,356.0,80.0,424.759,0.00102,0.000356,8e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-26,8606.0,1172.0,434.0,78.0,491.724,0.001172,0.000434,7.8e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-27,9765.0,1159.0,546.0,112.0,557.946,0.001159,0.000546,0.000112,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-28,10869.0,1104.0,639.0,93.0,621.026,0.001104,0.000639,9.3e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-29,11756.0,887.0,771.0,132.0,671.706,0.000887,0.000771,0.000132,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-30,12601.0,845.0,864.0,93.0,719.987,0.000845,0.000864,9.3e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-03-31,13620.0,1019.0,1039.0,175.0,778.21,0.001019,0.001039,0.000175,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-01,14713.0,1093.0,1174.0,135.0,840.661,0.001093,0.001174,0.000135,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-02,15741.0,1028.0,1340.0,166.0,899.399,0.001028,0.00134,0.000166,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-03,16650.0,909.0,1489.0,149.0,951.336,0.000909,0.001489,0.000149,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-04,17874.0,1224.0,1655.0,166.0,1021.272,0.001224,0.001655,0.000166,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-05,18828.0,954.0,1770.0,115.0,1075.781,0.000954,0.00177,0.000115,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-06,19617.0,789.0,1873.0,103.0,1120.863,0.000789,0.001873,0.000103,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-07,20589.0,972.0,2107.0,234.0,1176.4,0.000972,0.002107,0.000234,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,True
NLD,Europe,Netherlands,2020-04-08,21802.0,1213.0,2254.0,147.0,1245.708,0.001213,0.002254,0.000147,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-09,23140.0,1338.0,2402.0,148.0,1322.158,0.001338,0.002402,0.000148,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-10,24463.0,1323.0,2519.0,117.0,1397.75,0.001323,0.002519,0.000117,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-11,25637.0,1174.0,2652.0,133.0,1464.829,0.001174,0.002652,0.000133,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-12,26601.0,964.0,2746.0,94.0,1519.91,0.000964,0.002746,9.4e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-13,27469.0,868.0,2832.0,86.0,1569.505,0.000868,0.002832,8.6e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-14,28205.0,736.0,2954.0,122.0,1611.558,0.000736,0.002954,0.000122,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-15,29267.0,1062.0,3143.0,189.0,1672.238,0.001062,0.003143,0.000189,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,True
NLD,Europe,Netherlands,2020-04-16,30506.0,1239.0,3324.0,181.0,1743.031,0.001239,0.003324,0.000181,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,True
NLD,Europe,Netherlands,2020-04-17,31646.0,1140.0,3468.0,144.0,1808.168,0.00114,0.003468,0.000144,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-18,32719.0,1073.0,3610.0,142.0,1869.476,0.001073,0.00361,0.000142,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-19,33472.0,753.0,3694.0,84.0,1912.5,0.000753,0.003694,8.4e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-20,34201.0,729.0,3761.0,67.0,1954.153,0.000729,0.003761,6.7e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-21,34909.0,708.0,3926.0,165.0,1994.607,0.000708,0.003926,0.000165,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-22,35800.0,891.0,4065.0,139.0,2045.516,0.000891,0.004065,0.000139,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-23,36608.0,808.0,4189.0,124.0,2091.683,0.000808,0.004189,0.000124,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-24,37263.0,655.0,4301.0,112.0,2129.108,0.000655,0.004301,0.000112,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-25,37918.0,655.0,4421.0,120.0,2166.533,0.000655,0.004421,0.00012,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-26,38319.0,401.0,4488.0,67.0,2189.445,0.000401,0.004488,6.7e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-27,38490.0,171.0,4531.0,43.0,2199.215,0.000171,0.004531,4.3e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-28,38877.0,387.0,4579.0,48.0,2221.328,0.000387,0.004579,4.8e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-29,39391.0,514.0,4724.0,145.0,2250.696,0.000514,0.004724,0.000145,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-04-30,39866.0,475.0,4808.0,84.0,2277.836,0.000475,0.004808,8.4e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-01,40312.0,446.0,4906.0,98.0,2303.32,0.000446,0.004906,9.8e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-02,40647.0,335.0,5000.0,94.0,2322.461,0.000335,0.005,9.4e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-03,40846.0,199.0,5069.0,69.0,2333.831,0.000199,0.005069,6.9e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-04,41163.0,317.0,5095.0,26.0,2351.943,0.000317,0.005095,2.6e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-05,41395.0,232.0,5182.0,87.0,2365.199,0.000232,0.005182,8.7e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-06,41850.0,455.0,5218.0,36.0,2391.197,0.000455,0.005218,3.6e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-07,42169.0,319.0,5302.0,84.0,2409.424,0.000319,0.005302,8.4e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-08,42458.0,289.0,5373.0,71.0,2425.936,0.000289,0.005373,7.1e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-09,42703.0,245.0,5437.0,64.0,2439.935,0.000245,0.005437,6.4e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-10,42864.0,161.0,5455.0,18.0,2449.134,0.000161,0.005455,1.8e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-11,43060.0,196.0,5471.0,16.0,2460.333,0.000196,0.005471,1.6e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-12,43287.0,227.0,5525.0,54.0,2473.303,0.000227,0.005525,5.4e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-13,43557.0,270.0,5577.0,52.0,2488.73,0.00027,0.005577,5.2e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-14,43757.0,200.0,5605.0,28.0,2500.158,0.0002,0.005605,2.8e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-15,43946.0,189.0,5658.0,53.0,2510.957,0.000189,0.005658,5.3e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-16,44072.0,126.0,5685.0,27.0,2518.156,0.000126,0.005685,2.7e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-17,44218.0,146.0,5695.0,10.0,2526.498,0.000146,0.005695,1e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-18,44326.0,108.0,5709.0,14.0,2532.669,0.000108,0.005709,1.4e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-19,44524.0,198.0,5730.0,21.0,2543.982,0.000198,0.00573,2.1e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-20,44777.0,253.0,5763.0,33.0,2558.438,0.000253,0.005763,3.3e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-21,44965.0,188.0,5790.0,27.0,2569.18,0.000188,0.00579,2.7e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-22,45141.0,176.0,5803.0,13.0,2579.236,0.000176,0.005803,1.3e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-23,45313.0,172.0,5826.0,23.0,2589.063,0.000172,0.005826,2.3e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-24,45522.0,209.0,5837.0,11.0,2601.005,0.000209,0.005837,1.1e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-25,45655.0,133.0,5845.0,8.0,2608.604,0.000133,0.005845,8e-06,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-26,45845.0,190.0,5871.0,26.0,2619.46,0.00019,0.005871,2.6e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-27,46027.0,182.0,5886.0,15.0,2629.859,0.000182,0.005886,1.5e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-28,46203.0,176.0,5918.0,32.0,2639.916,0.000176,0.005918,3.2e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-29,46334.0,131.0,5946.0,28.0,2647.401,0.000131,0.005946,2.8e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-30,46519.0,185.0,5966.0,20.0,2657.971,0.000185,0.005966,2e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-05-31,46622.0,103.0,5971.0,5.0,2663.856,0.000103,0.005971,5e-06,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-01,46724.0,102.0,5977.0,6.0,2669.684,0.000102,0.005977,6e-06,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-02,46810.0,86.0,5982.0,5.0,2674.598,8.6e-05,0.005982,5e-06,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-03,47019.0,209.0,5992.0,10.0,2686.54,0.000209,0.005992,1e-05,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-04,47229.0,210.0,6005.0,13.0,2698.538,0.00021,0.006005,1.3e-05,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-05,47412.0,183.0,6020.0,15.0,2708.995,0.000183,0.00602,1.5e-05,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-06,47651.0,239.0,6026.0,6.0,2722.65,0.000239,0.006026,6e-06,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-07,47816.0,165.0,6028.0,2.0,2732.078,0.000165,0.006028,2e-06,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-08,47980.0,164.0,6031.0,3.0,2741.449,0.000164,0.006031,3e-06,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-09,48164.0,184.0,6046.0,15.0,2751.962,0.000184,0.006046,1.5e-05,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-10,48328.0,164.0,6057.0,11.0,2761.332,0.000164,0.006057,1.1e-05,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-11,48538.0,210.0,6059.0,2.0,2773.331,0.00021,0.006059,2e-06,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-12,48717.0,179.0,6068.0,9.0,2783.559,0.000179,0.006068,9e-06,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-13,48860.0,143.0,6072.0,4.0,2791.729,0.000143,0.006072,4e-06,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-06-14,49025.0,165.0,6074.0,2.0,2801.157,0.000165,0.006074,2e-06,1133.0,62.96,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
